URL,Class1 (mandatory),Class2 (not mandatory),Class2 (not mandatory),Duplicate,
http://www.alfa.lt/straipsnis/10375293/konfliktai-ir-ju-sprendimo-budai,psychology,,,0,
http://www.delfi.lt/gyvenimas/meile/sesi-netinkamu-seksui-vyru-tipai.d?id=61593657,psychology,,,0,
http://www.tv3.lt/naujiena/597163/uzupio-dramos-teatras-atidaro-lietuvos-dvaru-vasaros-festivali-zypliu-dvare,entertainment,,,0,
http://www.alfa.lt/straipsnis/11275159/pirmasis-tu-gali-sokti-eteris-dalyviu-rokiruote-ir-smorigino-hiphopas,entertainment,,,0,
http://www.15min.lt/mokslasit/straipsnis/technologijos/facebook-seka-kiekviena-kas-is-to-646-394941,technology,,,0,
http://www.15min.lt/zmones/naujiena/pramogos/tv/sivakar-paaiskes-vaiku-balso-statuleliu-laimeojai-39-147714,entertainment,,,0,
http://www.alfa.lt/straipsnis/49774420/mokestine-skyle?p=2,business,,,0,
http://www.tv3.lt/naujiena/810750/audito-komitetas-islaidos-ekspertams-tik-is-vienos-kisenes,politics,,,0,
http://www.lrytas.lt/verslas/rinkos-pulsas/kauno-centra-bjauroja-tvora.htm,business,,,0,
http://www.delfi.lt/mokslas/mokslas/net-didziausiu-dinozauru-smegenys-buvo-teniso-kamuoliuko-dydzio.d?id=60509247,science,,,0,
http://www.alfa.lt/straipsnis/15130464/pakistane-musharrafui-suteikta-teise-dalyvauti-parlamento-rinkimuose,politics,,,0,
http://www.alfa.lt/straipsnis/11377699/kainos-pajuryje-nepadorios-lietuvio-kisenei,business,,,0,
http://www.15min.lt/naujiena/aktualu/pasaulis/is-rinkimu-kovos-moldovoje-pasalinta-su-rusija-siejama-partija-57-469646,politics,,,0,
http://www.lrytas.lt/verslas/rinkos-pulsas/valstybe-universitetuose-uzsisake-inzinieriu-ir-treneriu.htm,business,politics,,0,
http://vz.lt/archive/article/2013/10/25/bankai-pelningi-bet-atsargus,business,,,0,
http://www.delfi.lt/pilietis/ieskaunamu/5-nuostabus-katineliai-iesko-namu.d?id=68266240,nature,,,0,
http://www.delfi.lt/pramogos/kultura/menininkai-kviecia-kelti-savo-veliavas.d?id=65793986,entertainment,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/is-palangos-reguliarus-skrydziai-i-svedija-56-172305,travel,business,,0,
http://www.diena.lt/naujienos/sveikata/intymi-erdve/susituokusiu-tautieciu-atvirumas-i-meiluzio-glebi-puola-kas-penktas-615788,humaninterest,psychology,,0,
http://vz.lt/archive/article/2013/5/13/didieji-vaistu-gamintojai-patirs-spaudima,business,,,0,
http://www.lrytas.lt/pramogos/tv-kinas/a-jagelaviciute-pagaliau-ivertino-mis-lietuva-2013-grozi.htm,entertainment,style,humaninterest,0,
http://www.delfi.lt/news/daily/world/bobamai-pries-rinkimus-bus-svarbus-bclintono-palaikymas.d?id=59441947,politics,,,0,
http://www.lrytas.lt/pramogos/muzika/eurovizijoje-suzibes-t-juodsnukis-manes-tokio-niekas-nemate.htm,entertainment,humaninterest,,0,
http://www.15min.lt/zmones/naujiena/pramogos/tv/antroji-auksinio-balso-laida-pagyros-vaidui-baumilai-ir-zitos-kelmickaites-perliukai-39-305393,entertainment,,,0,
http://www.15min.lt/verslas/naujiena/finansai/busto-paskolu-rinkoje-isalas-niekaip-neatitirpsta-662-209249,business,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/seimo-komitetas-siulo-skirti-16-mln-litu-valdovu-rumams-56-125121,politics,business,,0,
http://www.tv3.lt/naujiena/498779/w-jeanas-kovos-del-teises-tapti-prezidentu,politics,,,0,
http://www.lrytas.lt/lietuvos-diena/aktualijos/socialinio-darbo-medicinoje-reiksme-sparciai-auga.htm,business,,,0,
http://vz.lt/archive/article/2012/10/16/kaune-estu-imone-uz-12-mln-lt-stato-biokuro-jegaine,business,,,0,
http://www.lrytas.lt/komentarai/gabrieliaus-sugrizimas-ir-kitos-iliuzijos.htm,crime,children,,0,
http://www.alfa.lt/straipsnis/15772672/psichologo-komentaras-kaip-ismokti-pasitiketi-savimi,psychology,,,0,
http://www.tv3.lt/naujiena/598145/i-tarptautine-kosmine-stoti-skrenda-nauji-igulos-nariai,science,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-29-romoje-susitiks-jauni-vienuoliai/133466,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-30-vatikane-atidaryta-paroda-apie-kataliku-ir-zydu-santykius/133523,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-30-mt-13-47-53-su-dangaus-karalyste-yra-kaip-su-ezeran-metamu-tinklu-uzgriebianciu-ivairiausiu-zuvu/132430,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-29-vieno-islamisto-istorija/133470,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-29-sinoptike-orai-nudziugins-tik-pacioje-savaites-pabaigoje/133469,weather,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-28-skanaus-citrininiai-pyragaiciai-su-kokosais-ir-kinvomis/132792,food,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-28-sinoptikai-dziugesniu-oru-galima-tiketis-tik-savaitgali/133431,weather,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-28-popiezius-primine-apie-sirijoje-pagrobtaji-jezuita-ir-ortodoksu-vyskupus/133422,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-28-kryziu-kalno-atlaidai-ir-vienuoliniu-izadu-atnaujinimas/133429,religion,,,0,
http://www.tv3.lt/naujiena/841423/horoskopas-12-zodiako-zenklu-kaip-ketvirtadieni-paversti-idealia-diena,astrology,,,0,
http://www.respublika.lt/lt/naujienos/mokslas/sveikata/idealaus_maisto_laikas_melynes_zemuoges_braskes_avietes_serbentai/,food,,,0,
http://www.15min.lt/ji24/straipsnis/laisvalaikis/dienos-horoskopas/treciadienio-horoskopas-liepos-29-d-835-518451,astrology,,,0,
http://www.15min.lt/ji24/straipsnis/laisvalaikis/dienos-horoskopas/pirmadienio-horoskopas-liepos-27-d-835-517718,astrology,,,0,
http://www.alfa.lt/straipsnis/49885944/vaivos-budraitytes-astrologine-prognoze-12-zodiako-zenklu?p=4,astrology,,,0,
http://skonis.lrytas.lt/virtuves-gudrybes/sesi-gero-arbuzo-pozymiai.htm,food,,,0,
http://www.tv3.lt/naujiena/841172/tobulam-rytui-horoskopas-12-zodiako-zenklu,astrology,,,0,
http://www.alfa.lt/straipsnis/49883421/astrologine-prognoze-kitai-savaitei,astrology,,,0,
http://www.15min.lt/ji24/straipsnis/laisvalaikis/kiti-horoskopai/savaites-horoskopas-liepos-27-rugpjucio-2-d-836-517789,astrology,,,0,
http://www.respublika.lt/lt/naujienos/pramogos/keistenybes/kaip_gyventi_kita_savaite_07270802/,astrology,,,0,
http://www.diena.lt/naujienos/ivairenybes/horoskopai/astrologine-prognoze-liepos-25-31-dienoms-702392,astrology,,,0,
http://www.15min.lt/ji24/straipsnis/savijauta/10-priezasciu-kodel-neturetu-rupeti-ka-kiti-galvoja-apie-jus-555-517460,psychology,,,0,
http://www.15min.lt/ji24/straipsnis/savijauta/5-maisto-produktai-kurie-degina-riebalus-555-516775,food,health,,0,
http://www.tv3.lt/naujiena/840773/ketvirtadienio-horoskopas-ko-tiketis-vakare-dienai-prasidejus-permainingomis-emocijomis,astrology,,,0,
http://www.15min.lt/ji24/straipsnis/laisvalaikis/dienos-horoskopas/treciadienio-horoskopas-liepos-22-d-835-517083,astrology,,,0,
http://www.delfi.lt/gyvenimas/astrologija/gimimo-datos-magija-lemia-likima-ir-sveikata.d?id=68546532,astrology,,,0,
http://www.alfa.lt/straipsnis/49884357/rugpjucio-menesio-horoskopas-12-ai-zodiako-zenklu?p=3,astrology,,,0,
http://www.delfi.lt/gyvenimas/astrologija/gimimo-data-apie-kokias-ligas-ji-perspeja.d?id=67520466,astrology,,,0,
http://www.delfi.lt/gyvenimas/astrologija/lolitos-horoskopas-savaitei-liepos-20-26-d-pasidziaukite-akimirkomis.d?id=68517254,astrology,,,0,
http://www.respublika.lt/lt/naujienos/pramogos/keistenybes/kaip_gyventi_kita_savaite_07200726/,astrology,,,0,
http://www.diena.lt/naujienos/ivairenybes/horoskopai/astrologine-prognoze-liepos-18-24-dienoms-701317,astrology,,,0,
http://www.alfa.lt/straipsnis/49874829/kokios-meiles-geidzia-kiekvienas-zodiako-zenklas,astrology,,,0,
http://www.tv3.lt/naujiena/840352/sestadienio-horoskopas-ka-planetu-issidestymas-zada-zodiako-zenklams,astrology,,,0,
http://www.alfa.lt/straipsnis/49877661/liepos-menesio-meiles-horoskopas-12-zodiako-zenklu?p=2,astrology,,,0,
http://www.tv3.lt/naujiena/839833/vasara-ipuseja-horoskopas-tiems-kurie-nori-tiksliai-igyvendinti-savo-planus,astrology,,,0,
http://www.alfa.lt/straipsnis/49878849/vaivos-budraitytes-astrologine-prognoze-12-zodiako-zenklu?p=4,astrology,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-30-ar-gali-vaikui-demesio-buti-per-daug/133497,children,,,0,
http://www.delfi.lt/gyvenimas/namai_ir_seima/kaip-tinkamai-pasiruosti-kelionei-autobusu-su-vaikais.d?id=68608244,children,,,0,
http://www.lrt.lt/naujienos/lietuvoje/2/109469/psichologe_vaiku_laime_ir_sekme_lemia_ne_geri_pazymiai_o_svarbesni_dalykai,children,,,0,
http://www.delfi.lt/news/daily/education/ivardijo-didziausias-tevu-klaidas.d?id=68611988,children,,,0,
http://www.tv3.lt/naujiena/841430/elektrenuose-isikurs-dariaus-kasparaicio-ledo-ritulio-mokykla,children,,,0,
http://www.diena.lt/naujienos/ivairenybes/receptai/vaisiu-salotu-uzpilai-703136,food,,,0,
http://www.15min.lt/ji24/straipsnis/zurnalas/naujajame-ji-numeryje-rugpjucio-horoskopas-dvylikai-zodiako-zenklu-834-518835,astrology,,,0,
http://www.alfa.lt/straipsnis/49886022/dvi-skirtingos-leles-kuria-vaikai-pasirinks,children,,,0,
http://www.delfi.lt/news/daily/lithuania/i-vilniu-atvyksta-prikelimu-is-mirusiuju-garsus-kunigas-tikintieji-ispejami-neissigasti-ka-pamatys.d?id=68618260,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-26-linketi-blogiausio-nuobodziaujancios-baznycios-pramoga/132855,religion,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/vilniuje-neliks-nei-vaiku-nei-kudikiu-globos-namu-juos-keicia-seimynos-56-517753,children,,,0,
http://www.diena.lt/naujienos/sveikata/sveikata/gydytojas-ortodontas-pieniniai-dantys-irgi-svarbus-702701,children,health,,0,
http://www.alfa.lt/straipsnis/49881357/ruosiantis-i-darzeli-maziau-asaru-ir-daugiau-dziaugsmo?p=2,children,,,0,
http://www.alfa.lt/straipsnis/49881357/ruosiantis-i-darzeli-maziau-asaru-ir-daugiau-dziaugsmo,children,,,0,
http://www.diena.lt/naujienos/kaunas/miesto-pulsas/megos-akvariume-rykliams-draugija-palaikys-40-dar-nematytu-zuvu-701572,nature,,,0,
http://www.15min.lt/ji24/straipsnis/jis-ir-ji/moterys-atvirai-kodel-jos-nori-myletis-kasdien-552-515003,psychology,,,0,
http://www.diena.lt/naujienos/lietuva/salies-pulsas/vasaros-atmintine-naudingi-patarimai-keliautojams-701424,travel,,,0,
http://l24.lt/lt/ekologija-ir-gamta/item/79753-sosnovskio-barsciai-pavojingi-augalai-musu-aplinkoje,nature,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-16-s-paltanavicius-bites-siemet-tikrojo-liepu-medaus-prines-nedaug/133097,nature,,,0,
http://www.delfi.lt/news/daily/law/teisininkas-del-sovietinio-palikimo-manome-kad-baznycia-turi-buti-grieztai-atskirta-nuo-valstybes.d?id=68571042,religion,,,0,
http://www.delfi.lt/gyvenimas/namai_ir_seima/8-patarimai-kaip-neprarasti-tarpusavio-rysio-susilaukus-vaiku.d?id=68559018,psychology,,,0,
http://www.bernardinai.lt/straipsnis/2013-07-31-vasara-su-vaikais-10-idomesniu-ir-pigesniu-laisvalaikio-ideju/105062,children,,,0,
http://www.delfi.lt/pilietis/voxpopuli/lietuvos-mokyklos-gludi-dresuros-aptamsoje.d?id=68397222,psychology,,,0,
http://www.alfa.lt/straipsnis/49887471/kokiu-sukuosenu-mamos-nori-savo-dukroms,style,,,0,
http://www.alfa.lt/straipsnis/49884639/isnaudokite-vasara-vaiko-sveikatos-stiprinimui-10-patarimu-kaip-tai-daryti,children,,,0,
http://aina.lt/mokyklines-kuprines-reikalavimai/,children,,,0,
http://www.respublika.lt/lt/naujienos/lietuva/kitos_lietuvos_zinios/valdovu_rumuose_pagerbti_geriausi_salies_abiturientai_ir_absolventai/,children,,,0,
http://vz.lt/sektoriai/informacines-technologijos-telekomunikacijos/2015/07/30/vilniuje-atidaro-atvira-technologiju-laboratorija,children,,,0,
http://www.delfi.lt/gyvenimas/karjera/siuolaikines-mokytojos-vaikai-ne-molis-kuri-galima-lipdyti-o-asmenybes.d?id=68553372,children,,,0,
http://www.diena.lt/naujienos/klaipeda/miesto-pulsas/uostamiestyje-sukomplektuos-744-klases-702342,children,,,0,
http://l24.lt/lt/sportas/item/80764-svyturio-treniruote-krepsinio-rinktinei-buriavimo-pamoka-su-roku-mileviciumi,sports,,,0,
http://www.ve.lt/naujienos/visuomene/svietimas/tarp-geriausiu-salies-abiturientu---septyni-klaipedieciai-1380001/,children,,,0,
http://www.5braskes.lt/sveikos/kaip-lengvai-isvengti-bene-gedingiausios-sveikatos-problemos.d?id=68550412,health,,,0,
http://www.delfi.lt/sveikata/sveikas-kunas/ryziai-gali-tureti-prazutinga-poveiki-svarbu-rinktis-teisinga-gaminimo-buda.d?id=68558936,food,,,0,
http://www.moteris.lt/veidai/po-gimdymo-traumos-kasdiene-menininkes-kova-uz-sunaus-gyvenima.d?id=68562488,health,,,0,
http://www.moteris.lt/sveikata/ar-gimdyti-po-40-ies-velyvas-nestumas-apipintas-daugybe-mitu.d?id=68552270,health,,,0,
http://www.alfa.lt/straipsnis/49881444/astunto-seimos-nario-laukianti-globeja-vaiku-auklejima-pavadinciau-kasdiene-kuryba?p=3,humaninterest,,,0,
http://www.diena.lt/naujienos/kaunas/miesto-pulsas/uzregistruotas-500-asis-kauno-rajono-kudikis-701959,children,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-22-vaiko-pojuciai-pasaulio-pazinimo-vartai/133216,children,,,0,
http://www.delfi.lt/news/daily/lithuania/priezastys-kodel-auginti-vaika-lietuvoje-daug-sunkiau-nei-austrijoje.d?id=68352408,children,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-07-zaismingas-kudikio-metymas-i-ora-gali-baigtis-liudnai/132735,children,,,0,
http://www.diena.lt/naujienos/sveikata/sveikata/alinantys-karsciai-pavojingiausi-mazyliams-699346,health,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-29-sv-morta-jn-11-19-27-as-esu-prisikelimas-ir-gyvenimas-kas-tiki-mane-nors-ir-numirtu-bus-gyvas/132429,religion,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/bukite-atsargus-google-play-parduotuveje-daugeja-netikru-programeliu-703255,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/google-i-savo-vertimu-programele-ismaniesiems-telefonams-idiege-dar-20-kalbu-703317,technology,,,0,
http://www.alfa.lt/straipsnis/49887465/nokia-zengia-i-virtualios-realybes-rinka,technology,,,0,
http://www.lrytas.lt/lietuvos-diena/aktualijos/dauguma-simtukininku-ketina-studijuoti-lietuvos-universitetuose.htm,children,,,0,
http://www.delfi.lt/news/daily/lithuania/orai-pokyciai-prasides-savaitgali.d?id=68609064,weather,,,0,
http://www.15min.lt/naujiena/aktualu/orai/gausiausiai-lis-pajuryje-60-518799,weather,,,0,
http://www.lrt.lt/naujienos/lietuvoje/2/109555/siluma_lepins_tik_savaitgali,weather,,,0,
http://www.lrytas.lt/lietuvos-diena/aktualijos/ukmerges-rajone-vaikams-steigiamas-darzelis-gamtoje-20150730211401.htm,children,,,0,
http://www.diena.lt/naujienos/sportas/kitos-sporto-sakos/skleidzia-bures-i-rio-de-zaneira-703404,sports,,,0,
http://www.lrt.lt/naujienos/lietuvoje/2/109450/sinoptike_orai_nudziugins_tik_pacioje_savaites_pabaigoje,weather,,,0,
http://www.ve.lt/naujienos/sportas/is-plateliu---su-laurais-1382232/,sports,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-26-aantradieni-i-lietuva-visai-likusiai-savaitei-vel-turetu-atslinkti-dregni-orai/133366,weather,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-18-artimiausiomis-dienomis-galime-tiketis-silumos-ir-perkunijos/133158,weather,,,0,
http://www.diena.lt/naujienos/lietuva/salies-pulsas/siluma-pradziugins-sestadieni-veliau-orai-vel-subjurs-701215,weather,,,0,
http://www.tv3.lt/naujiena/839500/artejant-skvalui-nepamirskite-saugumo-priemoniu,weather,,,0,
http://www.tv3.lt/naujiena/839901/klimatologu-prognozes-turesime-tikra-lietuviska-vasara,weather,,,0,
http://www.tv3.lt/naujiena/839024/savaitgali-zadamas-tropinis-karstis-kaip-apsaugoti-oda-nuo-zalingu-veiksniu,weather,health,,0,
http://www.tv3.lt/naujiena/519461/orai-palaipsniui-atsils,weather,,,0,
http://grynas.delfi.lt/gamta/kas-atsitiko-dalis-vilniaus-paskendo-pusnyse.d?id=66560458,weather,,,0,
http://www.15min.lt/naujiena/aktualu/orai/nakti-dar-prisnigus-eismo-salygos-sudetingos-60-131282,weather,,,0,
http://www.lrt.lt/naujienos/lietuvoje/2/28182/sekmadieni_daug_kur_numatomas_lietus,weather,,,0,
http://www.lrt.lt/naujienos/lietuvoje/2/32070/sinoptike_salciu_kol_kas_nebus,weather,,,0,
http://www.diena.lt/naujienos/lietuva/salies-pulsas/iki-treciadienio-orai-turetu-dziuginti-656475,weather,,,0,
http://www.delfi.lt/mokslas/technologijos/ketvirtuoju-lte-interneto-tiekeju-ketinantis-tapti-telecentras-vezima-pastate-pries-arkli.d?id=68615972,technology,,,0,
http://www.delfi.lt/mokslas/mokslas/astronomus-nustebino-kraujosruvos-saturno-palydovo-pavirsiuje.d?id=68619042,science,,,0,
http://www.moteris.lt/virtuve/rusiski-pyrageliai-su-mesa-ir-bulvemis.d?id=62280979,food,,,0,
http://www.moteris.lt/virtuve/gaivus-citrininis-pyragas-be-miltu.d?id=60981089,food,,,0,
http://www.moteris.lt/virtuve/savaitgalio-meniu-pomidoru-pyragas-ir-pyragiukai-su-obuoliais.d?id=59677112,food,,,0,
http://www.moteris.lt/virtuve/geriausi-seimos-ceburekai.d?id=66861574,food,,,0,
http://www.moteris.lt/virtuve/pavasariskas-spinatu-ir-surio-pyragas.d?id=61363405,food,,,0,
http://www.moteris.lt/virtuve/traskus-zagareliai-receptas-is-mamos-virtuves.d?id=62254223,food,,,0,
http://www.moteris.lt/virtuve/4-marinatai-baltai-ir-raudonai-mesai.d?id=64830685,food,,,0,
http://www.moteris.lt/virtuve/savaitgalio-meniu-geletas-omletas-ir-pyragaiciai-su-sokoladu.d?id=60557249,food,,,0,
http://www.moteris.lt/virtuve/salotos-su-rukyta-zuvimi.d?id=68196632,food,,,0,
http://www.bernardinai.lt/straipsnis/2015-05-28-cinamono-arbata-padeda-mesti-svori/112377,food,,,0,
http://www.bernardinai.lt/straipsnis/2015-05-27-gerti-kava-ar-ne/131328,health,,,0,
http://www.bernardinai.lt/straipsnis/2011-09-11-kun-kestutis-dvareckas-gyventi-be-nuosedu/68524,religion,,,0,
http://www.bernardinai.lt/straipsnis/2014-07-12-sv-veronika/7150,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-08-sv-benedikto-paraginimai-klausyk-sunau-mokytojo-paliepimu/132842,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-03-robert-barron-katalikybe-gidas-i-tikejimo-serdi-per-mena-istorija-ir-teologija/132636,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-20-kataliku-ir-sekmininku-dialogas-labiau-pasitiketi-sventosios-dvasios-dovanomis/133218,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-16-maldu-savaites-uz-krikscioniu-vienybe-tekstai-sukurti-latvijoje/133139,religion,,,0,
http://www.delfi.lt/mokslas/mokslas/sukurtas-pirmas-pasaulyje-baltos-sviesos-lazeris-led-staiga-tapo-atgyvena.d?id=68613338,science,,,0,
http://www.delfi.lt/mokslas/mokslas/paslaptingosios-tamsiosios-materijos-sandara-buvo-zinoma-jau-pries-70-metu.d?id=68594118,science,,,0,
http://www.delfi.lt/mokslas/mokslas/mokslininkai-ismoko-isjungti-senejimo-procesus-bet-kol-kas-tik-kirmelems.d?id=68589286,science,,,0,
http://www.delfi.lt/mokslas/mokslas/atskleista-napoleono-kariu-kapavietes-vilniuje-paslaptis.d?id=68592320,science,,,0,
http://www.delfi.lt/mokslas/mokslas/uzjuryje-dirbantis-lietuvis-mokslininkas-aptiko-vezio-achilo-kulna.d?id=68584584,science,,,0,
http://www.delfi.lt/mokslas/mokslas/atrasta-zmogiskuma-lemianti-smegenu-sritis.d?id=68569056,science,,,0,
http://www.delfi.lt/mokslas/mokslas/nasa-aptiko-panasia-i-zeme-planeta.d?id=68560992,science,,,0,
http://www.delfi.lt/mokslas/mokslas/izraelio-mokslininkai-pirmieji-zemdirbiai-is-izraelio-o-ne-is-irano-ar-irako.d?id=68559802,science,,,0,
http://www.delfi.lt/mokslas/mokslas/kinai-stulbina-per-metus-oro-tarsa-sumazino-sestadaliu.d?id=68553892,science,,,0,
http://www.delfi.lt/mokslas/mokslas/zmogaus-minciu-ir-kvantines-fizikos-desniai-vienodi.d?id=68538992,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/ktu-mokslininkai-zengia-i-prieki-melanomos-stadija-nustatys-ultragarsu-702874,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/nepralenkiami-beveik-puse-kinijojos-naudojasi-internetu-702441,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/nasa-aptiko-panasia-i-zeme-planeta-panasiu-atstumu-nuo-zvaigzdes-panasios-i-saule-702413,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/kaip-skiriasi-windows-81-ir-windows-10-sparta-702273,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/vgtu-studentai-sukure-robota-humanoida-702211,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/issukis-mokiniams-kaip-nenuobodziai-tobuleti-vasara-701319,children,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/metantiems-svori-telefonai-matuos-riebalu-lygi-vartotoju-organizme-701205,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/v-tomkus-duomenys-apie-plutona-perduodami-1990-m-greiciu-701028,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/mokslininkai-perspeja-saule-gali-eiti-ziemos-miego-700811,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/ka-slepia-gilusis-internetas-700619,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/pirmoji-lietuviska-programele-jau-ir-apple-watch-700105,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/intel-proverzis-sukure-unikalu-procesoriu-699748,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/saules-energija-varomas-lektuvas-solar-impulse-baige-istorini-skrydzio-etapa-699444,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/neitiketinai-mazas-ir-keistas-visatos-bruozas-kvantiniu-putu-paieska-699338,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/rusija-sekmingai-paleido-kroviniu-kapsule-i-tarptautine-kosmine-stoti-699310,science,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/google-susimove-juodaodziu-porai-priskyre-zyma-gorilos-699150,technology,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/dino-aptiktas-naujas-snipinejantis-virusas-698921,technology,,,0,
http://www.delfi.lt/mokslas/mokslas/mokslininkai-uzsibreze-iki-2018-metu-pakeisti-kilogramo-savoka.d?id=68499932,science,,,0,
http://www.delfi.lt/mokslas/technologijos/programisiai-nesekmingai-atakavo-valstybine-ligoniu-kasa.d?id=68558716,technology,,,0,
http://www.delfi.lt/mokslas/technologijos/lietuvoje-bus-galima-isigyti-ir-audiofilams-skirta-marshall-ismanuji-telefona.d?id=68564034,technology,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-30-sv-terese-aviliete-garbes-daktare/133519,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-28-monsinjoro-alfonso-svarinsko-pirmuju-mirties-metiniu-minejimas/133433,religion,,,0,
http://www.bernardinai.lt/straipsnis/2015-07-27-popiezius-pranciskus-gailestingumo-jubiliejaus-proga-tevo-gailestingumo-veidas/133406,religion,,,0,
http://www.5braskes.lt/linksmos/suzinok-koks-automobilis-tau-tinka-pagal-zodiako-zenkla.d?id=66550706,astrology,,,0,
http://www.5braskes.lt/skanios/svieziai-raugti-agurkai-2-greiti-budai-vienas-be-vandens.d?id=62016281,food,,,0,
http://www.5braskes.lt/grazios/8-grozio-paslaptys-is-viso-pasaulio-kurias-privalote-zinoti.d?id=66464242,health,,,0,
http://www.5braskes.lt/skanios/daryk-svieziai-raugti-agurkeliai.d?id=59188499,food,,,0,
http://www.moteris.lt/mada/kokie-papuosalai-labiausiai-tinka-lietuvems.d?id=66632962,style,,,0,
http://www.moteris.lt/veidai/eva-tombak-sakote-vaikyste-gyvenimo-dziaugsmo-metas-ponai-jus-su-marskineliais-gime.d?id=68483252,humaninterest,,,0,
http://www.moteris.lt/mada/kokius-aksesuarus-naujam-sezonui-siulo-lietuvos-dizaineriai-foto.d?id=63954614,style,,,0,
http://www.moteris.lt/mada/10-ispudingiausiu-grammy-sukneliu.d?id=67120492,style,,,0,
http://www.moteris.lt/mada/50-pilku-atspalviu-tavo-spintoje.d?id=67018978,style,,,0,
http://www.15min.lt/ji24/straipsnis/savijauta/gyvenkite-sveikai/lotoso-medicina-jokia-mistika-561-212980,astrology,,,0,
http://www.15min.lt/ji24/straipsnis/savijauta/ezoterika/santuokos-sekme-pagal-sutuoktiniu-amziaus-skirtuma-557-279971,astrology,,,0,
http://www.15min.lt/ji24/straipsnis/laisvalaikis/sodo-kraite/jei-balkono-geles-nukepino-saule-570-348586,nature,,,0,
http://www.15min.lt/ji24/straipsnis/sielai-ir-kunui/ezoterika/cakru-meditacija-nuo-nuovargio-ir-kitu-gyvenimo-negandu-557-225060,health,,,0,
http://www.15min.lt/ji24/straipsnis/virtuve/gaminame-namuose/15-patiekalu-is-lasisu-sventems-ir-ne-tik-724-392904,food,,,0,
http://www.15min.lt/ji24/straipsnis/savijauta/produktai-ploksciam-pilvukui-555-433115,health,food,,0,
http://www.15min.lt/ji24/straipsnis/jis-ir-ji/10-pozymiu-kad-jusu-santykiai-neturi-ateities-552-513425,psychology,,,0,
http://www.alfa.lt/straipsnis/49878918/teismui-perduota-prostitucijos-verslo-byla,crime,,,0,
http://www.tv3.lt/naujiena/839644/tikroji-daktaru-istorija-prabilo-kruvinuju-zygiu-dalyviai,crime,,,0,
http://www.alfa.lt/straipsnis/49879236/antradienis-lietuvoje-rytinis-rukas-lietus-ir-vidutine-siluma,weather,,,0,
http://www.diena.lt/naujienos/ivairenybes/mokslas-ir-it/kaip-z-kartos-vaikus-sudominti-matematika-696612,children,science,,0,
